"TIME","GEO","CITIZEN","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2011","Bulgaria","Total","Age reached during the year","Total","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","Total","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","Total","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2011","Bulgaria","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2011","Bulgaria","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2011","Bulgaria","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2011","Czechia","Total","Age reached during the year","Total","Number","Total","27,114","b"
"2011","Czechia","Total","Age reached during the year","Total","Number","Males","14,760",""
"2011","Czechia","Total","Age reached during the year","Total","Number","Females","12,354",""
"2011","Czechia","Total","Age reached during the year","Less than 15 years","Number","Total","2,868",""
"2011","Czechia","Total","Age reached during the year","Less than 15 years","Number","Males","1,498",""
"2011","Czechia","Total","Age reached during the year","Less than 15 years","Number","Females","1,370",""
"2011","Czechia","Total","Age reached during the year","From 15 to 19 years","Number","Total","1,310",""
"2011","Czechia","Total","Age reached during the year","From 15 to 19 years","Number","Males","632",""
"2011","Czechia","Total","Age reached during the year","From 15 to 19 years","Number","Females","678",""
"2011","Czechia","Total","Age reached during the year","From 20 to 24 years","Number","Total","3,192",""
"2011","Czechia","Total","Age reached during the year","From 20 to 24 years","Number","Males","1,520",""
"2011","Czechia","Total","Age reached during the year","From 20 to 24 years","Number","Females","1,672",""
"2011","Czechia","Total","Age reached during the year","From 25 to 29 years","Number","Total","5,832",""
"2011","Czechia","Total","Age reached during the year","From 25 to 29 years","Number","Males","2,848",""
"2011","Czechia","Total","Age reached during the year","From 25 to 29 years","Number","Females","2,984",""
"2011","Czechia","Total","Age reached during the year","From 30 to 34 years","Number","Total","5,023",""
"2011","Czechia","Total","Age reached during the year","From 30 to 34 years","Number","Males","2,750",""
"2011","Czechia","Total","Age reached during the year","From 30 to 34 years","Number","Females","2,273",""
"2011","Czechia","Total","Age reached during the year","From 35 to 39 years","Number","Total","3,076",""
"2011","Czechia","Total","Age reached during the year","From 35 to 39 years","Number","Males","1,842",""
"2011","Czechia","Total","Age reached during the year","From 35 to 39 years","Number","Females","1,234",""
"2011","Czechia","Total","Age reached during the year","From 40 to 44 years","Number","Total","1,825",""
"2011","Czechia","Total","Age reached during the year","From 40 to 44 years","Number","Males","1,152",""
"2011","Czechia","Total","Age reached during the year","From 40 to 44 years","Number","Females","673",""
"2011","Czechia","Total","Age reached during the year","From 45 to 49 years","Number","Total","1,397",""
"2011","Czechia","Total","Age reached during the year","From 45 to 49 years","Number","Males","915",""
"2011","Czechia","Total","Age reached during the year","From 45 to 49 years","Number","Females","482",""
"2011","Czechia","Total","Age reached during the year","From 50 to 54 years","Number","Total","917",""
"2011","Czechia","Total","Age reached during the year","From 50 to 54 years","Number","Males","598",""
"2011","Czechia","Total","Age reached during the year","From 50 to 54 years","Number","Females","319",""
"2011","Czechia","Total","Age reached during the year","From 55 to 59 years","Number","Total","667",""
"2011","Czechia","Total","Age reached during the year","From 55 to 59 years","Number","Males","403",""
"2011","Czechia","Total","Age reached during the year","From 55 to 59 years","Number","Females","264",""
"2011","Czechia","Total","Age reached during the year","From 60 to 64 years","Number","Total","448",""
"2011","Czechia","Total","Age reached during the year","From 60 to 64 years","Number","Males","281",""
"2011","Czechia","Total","Age reached during the year","From 60 to 64 years","Number","Females","167",""
"2011","Czechia","Total","Age reached during the year","65 years or over","Number","Total","559",""
"2011","Czechia","Total","Age reached during the year","65 years or over","Number","Males","321",""
"2011","Czechia","Total","Age reached during the year","65 years or over","Number","Females","238",""
"2011","Denmark","Total","Age reached during the year","Total","Number","Total","52,833",""
"2011","Denmark","Total","Age reached during the year","Total","Number","Males","27,199",""
"2011","Denmark","Total","Age reached during the year","Total","Number","Females","25,634",""
"2011","Denmark","Total","Age reached during the year","Less than 15 years","Number","Total","7,449",""
"2011","Denmark","Total","Age reached during the year","Less than 15 years","Number","Males","3,883",""
"2011","Denmark","Total","Age reached during the year","Less than 15 years","Number","Females","3,566",""
"2011","Denmark","Total","Age reached during the year","From 15 to 19 years","Number","Total","3,595",""
"2011","Denmark","Total","Age reached during the year","From 15 to 19 years","Number","Males","1,773",""
"2011","Denmark","Total","Age reached during the year","From 15 to 19 years","Number","Females","1,822",""
"2011","Denmark","Total","Age reached during the year","From 20 to 24 years","Number","Total","12,412",""
"2011","Denmark","Total","Age reached during the year","From 20 to 24 years","Number","Males","5,522",""
"2011","Denmark","Total","Age reached during the year","From 20 to 24 years","Number","Females","6,890",""
"2011","Denmark","Total","Age reached during the year","From 25 to 29 years","Number","Total","11,467",""
"2011","Denmark","Total","Age reached during the year","From 25 to 29 years","Number","Males","5,608",""
"2011","Denmark","Total","Age reached during the year","From 25 to 29 years","Number","Females","5,859",""
"2011","Denmark","Total","Age reached during the year","From 30 to 34 years","Number","Total","6,464",""
"2011","Denmark","Total","Age reached during the year","From 30 to 34 years","Number","Males","3,700",""
"2011","Denmark","Total","Age reached during the year","From 30 to 34 years","Number","Females","2,764",""
"2011","Denmark","Total","Age reached during the year","From 35 to 39 years","Number","Total","3,842",""
"2011","Denmark","Total","Age reached during the year","From 35 to 39 years","Number","Males","2,217",""
"2011","Denmark","Total","Age reached during the year","From 35 to 39 years","Number","Females","1,625",""
"2011","Denmark","Total","Age reached during the year","From 40 to 44 years","Number","Total","2,524",""
"2011","Denmark","Total","Age reached during the year","From 40 to 44 years","Number","Males","1,460",""
"2011","Denmark","Total","Age reached during the year","From 40 to 44 years","Number","Females","1,064",""
"2011","Denmark","Total","Age reached during the year","From 45 to 49 years","Number","Total","1,834",""
"2011","Denmark","Total","Age reached during the year","From 45 to 49 years","Number","Males","1,117",""
"2011","Denmark","Total","Age reached during the year","From 45 to 49 years","Number","Females","717",""
"2011","Denmark","Total","Age reached during the year","From 50 to 54 years","Number","Total","1,167",""
"2011","Denmark","Total","Age reached during the year","From 50 to 54 years","Number","Males","695",""
"2011","Denmark","Total","Age reached during the year","From 50 to 54 years","Number","Females","472",""
"2011","Denmark","Total","Age reached during the year","From 55 to 59 years","Number","Total","717",""
"2011","Denmark","Total","Age reached during the year","From 55 to 59 years","Number","Males","426",""
"2011","Denmark","Total","Age reached during the year","From 55 to 59 years","Number","Females","291",""
"2011","Denmark","Total","Age reached during the year","From 60 to 64 years","Number","Total","557",""
"2011","Denmark","Total","Age reached during the year","From 60 to 64 years","Number","Males","330",""
"2011","Denmark","Total","Age reached during the year","From 60 to 64 years","Number","Females","227",""
"2011","Denmark","Total","Age reached during the year","65 years or over","Number","Total","805",""
"2011","Denmark","Total","Age reached during the year","65 years or over","Number","Males","468",""
"2011","Denmark","Total","Age reached during the year","65 years or over","Number","Females","337",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","489,422",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Males","276,699",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Females","212,723",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Total","64,222",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Males","33,171",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Females","31,051",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 19 years","Number","Total","30,274",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 19 years","Number","Males","16,285",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 19 years","Number","Females","13,989",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 20 to 24 years","Number","Total","82,718",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 20 to 24 years","Number","Males","42,390",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 20 to 24 years","Number","Females","40,328",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 25 to 29 years","Number","Total","81,519",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 25 to 29 years","Number","Males","46,023",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 25 to 29 years","Number","Females","35,496",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 30 to 34 years","Number","Total","66,199",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 30 to 34 years","Number","Males","38,675",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 30 to 34 years","Number","Females","27,524",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 35 to 39 years","Number","Total","49,006",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 35 to 39 years","Number","Males","30,166",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 35 to 39 years","Number","Females","18,840",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 40 to 44 years","Number","Total","38,495",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 40 to 44 years","Number","Males","23,874",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 40 to 44 years","Number","Females","14,621",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 45 to 49 years","Number","Total","28,279",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 45 to 49 years","Number","Males","17,809",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 45 to 49 years","Number","Females","10,470",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 50 to 54 years","Number","Total","20,423",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 50 to 54 years","Number","Males","12,459",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 50 to 54 years","Number","Females","7,964",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 55 to 59 years","Number","Total","12,132",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 55 to 59 years","Number","Males","7,269",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 55 to 59 years","Number","Females","4,863",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 60 to 64 years","Number","Total","6,736",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 60 to 64 years","Number","Males","3,763",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 60 to 64 years","Number","Females","2,973",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Total","9,419",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Males","4,815",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Females","4,604",""
"2011","Estonia","Total","Age reached during the year","Total","Number","Total","3,709",""
"2011","Estonia","Total","Age reached during the year","Total","Number","Males","2,132",""
"2011","Estonia","Total","Age reached during the year","Total","Number","Females","1,577",""
"2011","Estonia","Total","Age reached during the year","Less than 15 years","Number","Total","561",""
"2011","Estonia","Total","Age reached during the year","Less than 15 years","Number","Males","282",""
"2011","Estonia","Total","Age reached during the year","Less than 15 years","Number","Females","279",""
"2011","Estonia","Total","Age reached during the year","From 15 to 19 years","Number","Total","107",""
"2011","Estonia","Total","Age reached during the year","From 15 to 19 years","Number","Males","54",""
"2011","Estonia","Total","Age reached during the year","From 15 to 19 years","Number","Females","53",""
"2011","Estonia","Total","Age reached during the year","From 20 to 24 years","Number","Total","366",""
"2011","Estonia","Total","Age reached during the year","From 20 to 24 years","Number","Males","185",""
"2011","Estonia","Total","Age reached during the year","From 20 to 24 years","Number","Females","181",""
"2011","Estonia","Total","Age reached during the year","From 25 to 29 years","Number","Total","605",""
"2011","Estonia","Total","Age reached during the year","From 25 to 29 years","Number","Males","344",""
"2011","Estonia","Total","Age reached during the year","From 25 to 29 years","Number","Females","261",""
"2011","Estonia","Total","Age reached during the year","From 30 to 34 years","Number","Total","484",""
"2011","Estonia","Total","Age reached during the year","From 30 to 34 years","Number","Males","292",""
"2011","Estonia","Total","Age reached during the year","From 30 to 34 years","Number","Females","192",""
"2011","Estonia","Total","Age reached during the year","From 35 to 39 years","Number","Total","418",""
"2011","Estonia","Total","Age reached during the year","From 35 to 39 years","Number","Males","265",""
"2011","Estonia","Total","Age reached during the year","From 35 to 39 years","Number","Females","153",""
"2011","Estonia","Total","Age reached during the year","From 40 to 44 years","Number","Total","365",""
"2011","Estonia","Total","Age reached during the year","From 40 to 44 years","Number","Males","260",""
"2011","Estonia","Total","Age reached during the year","From 40 to 44 years","Number","Females","105",""
"2011","Estonia","Total","Age reached during the year","From 45 to 49 years","Number","Total","247",""
"2011","Estonia","Total","Age reached during the year","From 45 to 49 years","Number","Males","174",""
"2011","Estonia","Total","Age reached during the year","From 45 to 49 years","Number","Females","73",""
"2011","Estonia","Total","Age reached during the year","From 50 to 54 years","Number","Total","177",""
"2011","Estonia","Total","Age reached during the year","From 50 to 54 years","Number","Males","106",""
"2011","Estonia","Total","Age reached during the year","From 50 to 54 years","Number","Females","71",""
"2011","Estonia","Total","Age reached during the year","From 55 to 59 years","Number","Total","141",""
"2011","Estonia","Total","Age reached during the year","From 55 to 59 years","Number","Males","79",""
"2011","Estonia","Total","Age reached during the year","From 55 to 59 years","Number","Females","62",""
"2011","Estonia","Total","Age reached during the year","From 60 to 64 years","Number","Total","90",""
"2011","Estonia","Total","Age reached during the year","From 60 to 64 years","Number","Males","42",""
"2011","Estonia","Total","Age reached during the year","From 60 to 64 years","Number","Females","48",""
"2011","Estonia","Total","Age reached during the year","65 years or over","Number","Total","148",""
"2011","Estonia","Total","Age reached during the year","65 years or over","Number","Males","49",""
"2011","Estonia","Total","Age reached during the year","65 years or over","Number","Females","99",""
"2011","Ireland","Total","Age reached during the year","Total","Number","Total","57,292","b"
"2011","Ireland","Total","Age reached during the year","Total","Number","Males","27,548","b"
"2011","Ireland","Total","Age reached during the year","Total","Number","Females","29,744","b"
"2011","Ireland","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","Total","Number","Total","60,089","b"
"2011","Greece","Total","Age reached during the year","Total","Number","Males","32,478",""
"2011","Greece","Total","Age reached during the year","Total","Number","Females","27,611",""
"2011","Greece","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2011","Spain","Total","Age reached during the year","Total","Number","Total","371,331",""
"2011","Spain","Total","Age reached during the year","Total","Number","Males","180,945",""
"2011","Spain","Total","Age reached during the year","Total","Number","Females","190,386",""
"2011","Spain","Total","Age reached during the year","Less than 15 years","Number","Total","55,618",""
"2011","Spain","Total","Age reached during the year","Less than 15 years","Number","Males","29,031",""
"2011","Spain","Total","Age reached during the year","Less than 15 years","Number","Females","26,586",""
"2011","Spain","Total","Age reached during the year","From 15 to 19 years","Number","Total","27,522",""
"2011","Spain","Total","Age reached during the year","From 15 to 19 years","Number","Males","14,114",""
"2011","Spain","Total","Age reached during the year","From 15 to 19 years","Number","Females","13,407",""
"2011","Spain","Total","Age reached during the year","From 20 to 24 years","Number","Total","50,926",""
"2011","Spain","Total","Age reached during the year","From 20 to 24 years","Number","Males","22,108",""
"2011","Spain","Total","Age reached during the year","From 20 to 24 years","Number","Females","28,818",""
"2011","Spain","Total","Age reached during the year","From 25 to 29 years","Number","Total","57,970",""
"2011","Spain","Total","Age reached during the year","From 25 to 29 years","Number","Males","27,302",""
"2011","Spain","Total","Age reached during the year","From 25 to 29 years","Number","Females","30,668",""
"2011","Spain","Total","Age reached during the year","From 30 to 34 years","Number","Total","45,527",""
"2011","Spain","Total","Age reached during the year","From 30 to 34 years","Number","Males","23,418",""
"2011","Spain","Total","Age reached during the year","From 30 to 34 years","Number","Females","22,107",""
"2011","Spain","Total","Age reached during the year","From 35 to 39 years","Number","Total","32,510",""
"2011","Spain","Total","Age reached during the year","From 35 to 39 years","Number","Males","16,955",""
"2011","Spain","Total","Age reached during the year","From 35 to 39 years","Number","Females","15,555",""
"2011","Spain","Total","Age reached during the year","From 40 to 44 years","Number","Total","25,085",""
"2011","Spain","Total","Age reached during the year","From 40 to 44 years","Number","Males","12,761",""
