"TIME","GEO","CITIZEN","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2011","Czechia","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2011","Czechia","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2011","Czechia","Total","Age reached during the year","From 45 to 49 years","Number","Total","2,890",""
"2011","Czechia","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2011","Czechia","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2011","Czechia","Total","Age reached during the year","From 50 to 54 years","Number","Total","1,513",""
"2011","Czechia","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2011","Czechia","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2011","Czechia","Total","Age reached during the year","From 55 to 59 years","Number","Total","749",""
"2011","Czechia","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2011","Czechia","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2011","Czechia","Total","Age reached during the year","From 60 to 64 years","Number","Total","458",""
"2011","Czechia","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2011","Czechia","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2011","Czechia","Total","Age reached during the year","65 years or over","Number","Total","646",""
"2011","Czechia","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2011","Czechia","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2011","Denmark","Total","Age reached during the year","Total","Number","Total","41,593",""
"2011","Denmark","Total","Age reached during the year","Total","Number","Males","21,528",""
"2011","Denmark","Total","Age reached during the year","Total","Number","Females","20,065",""
"2011","Denmark","Total","Age reached during the year","Less than 15 years","Number","Total","5,101",""
"2011","Denmark","Total","Age reached during the year","Less than 15 years","Number","Males","2,567",""
"2011","Denmark","Total","Age reached during the year","Less than 15 years","Number","Females","2,534",""
"2011","Denmark","Total","Age reached during the year","From 15 to 19 years","Number","Total","1,902",""
"2011","Denmark","Total","Age reached during the year","From 15 to 19 years","Number","Males","783",""
"2011","Denmark","Total","Age reached during the year","From 15 to 19 years","Number","Females","1,119",""
"2011","Denmark","Total","Age reached during the year","From 20 to 24 years","Number","Total","10,189",""
"2011","Denmark","Total","Age reached during the year","From 20 to 24 years","Number","Males","4,429",""
"2011","Denmark","Total","Age reached during the year","From 20 to 24 years","Number","Females","5,760",""
"2011","Denmark","Total","Age reached during the year","From 25 to 29 years","Number","Total","9,044",""
"2011","Denmark","Total","Age reached during the year","From 25 to 29 years","Number","Males","4,521",""
"2011","Denmark","Total","Age reached during the year","From 25 to 29 years","Number","Females","4,523",""
"2011","Denmark","Total","Age reached during the year","From 30 to 34 years","Number","Total","5,326",""
"2011","Denmark","Total","Age reached during the year","From 30 to 34 years","Number","Males","2,972",""
"2011","Denmark","Total","Age reached during the year","From 30 to 34 years","Number","Females","2,354",""
"2011","Denmark","Total","Age reached during the year","From 35 to 39 years","Number","Total","3,219",""
"2011","Denmark","Total","Age reached during the year","From 35 to 39 years","Number","Males","2,002",""
"2011","Denmark","Total","Age reached during the year","From 35 to 39 years","Number","Females","1,217",""
"2011","Denmark","Total","Age reached during the year","From 40 to 44 years","Number","Total","2,125",""
"2011","Denmark","Total","Age reached during the year","From 40 to 44 years","Number","Males","1,351",""
"2011","Denmark","Total","Age reached during the year","From 40 to 44 years","Number","Females","774",""
"2011","Denmark","Total","Age reached during the year","From 45 to 49 years","Number","Total","1,528",""
"2011","Denmark","Total","Age reached during the year","From 45 to 49 years","Number","Males","1,001",""
"2011","Denmark","Total","Age reached during the year","From 45 to 49 years","Number","Females","527",""
"2011","Denmark","Total","Age reached during the year","From 50 to 54 years","Number","Total","1,103",""
"2011","Denmark","Total","Age reached during the year","From 50 to 54 years","Number","Males","716",""
"2011","Denmark","Total","Age reached during the year","From 50 to 54 years","Number","Females","387",""
"2011","Denmark","Total","Age reached during the year","From 55 to 59 years","Number","Total","666",""
"2011","Denmark","Total","Age reached during the year","From 55 to 59 years","Number","Males","399",""
"2011","Denmark","Total","Age reached during the year","From 55 to 59 years","Number","Females","267",""
"2011","Denmark","Total","Age reached during the year","From 60 to 64 years","Number","Total","506",""
"2011","Denmark","Total","Age reached during the year","From 60 to 64 years","Number","Males","314",""
"2011","Denmark","Total","Age reached during the year","From 60 to 64 years","Number","Females","192",""
"2011","Denmark","Total","Age reached during the year","65 years or over","Number","Total","884",""
"2011","Denmark","Total","Age reached during the year","65 years or over","Number","Males","473",""
"2011","Denmark","Total","Age reached during the year","65 years or over","Number","Females","411",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","249,045",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Males","143,426",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Females","105,619",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Total","32,874",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Males","16,786",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Females","16,088",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 19 years","Number","Total","7,388",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 19 years","Number","Males","3,671",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 19 years","Number","Females","3,717",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 20 to 24 years","Number","Total","21,589",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 20 to 24 years","Number","Males","11,123",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 20 to 24 years","Number","Females","10,466",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 25 to 29 years","Number","Total","37,466",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 25 to 29 years","Number","Males","19,835",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 25 to 29 years","Number","Females","17,631",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 30 to 34 years","Number","Total","37,206",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 30 to 34 years","Number","Males","21,593",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 30 to 34 years","Number","Females","15,613",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 35 to 39 years","Number","Total","28,011",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 35 to 39 years","Number","Males","17,607",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 35 to 39 years","Number","Females","10,404",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 40 to 44 years","Number","Total","22,568",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 40 to 44 years","Number","Males","14,698",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 40 to 44 years","Number","Females","7,870",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 45 to 49 years","Number","Total","17,925",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 45 to 49 years","Number","Males","11,764",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 45 to 49 years","Number","Females","6,161",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 50 to 54 years","Number","Total","12,860",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 50 to 54 years","Number","Males","8,199",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 50 to 54 years","Number","Females","4,661",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 55 to 59 years","Number","Total","8,723",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 55 to 59 years","Number","Males","5,285",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 55 to 59 years","Number","Females","3,438",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 60 to 64 years","Number","Total","7,909",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 60 to 64 years","Number","Males","4,508",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 60 to 64 years","Number","Females","3,401",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Total","14,526",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Males","8,357",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Females","6,169",""
"2011","Estonia","Total","Age reached during the year","Total","Number","Total","6,214",""
"2011","Estonia","Total","Age reached during the year","Total","Number","Males","2,937",""
"2011","Estonia","Total","Age reached during the year","Total","Number","Females","3,277",""
"2011","Estonia","Total","Age reached during the year","Less than 15 years","Number","Total","951",""
"2011","Estonia","Total","Age reached during the year","Less than 15 years","Number","Males","487",""
"2011","Estonia","Total","Age reached during the year","Less than 15 years","Number","Females","464",""
"2011","Estonia","Total","Age reached during the year","From 15 to 19 years","Number","Total","233",""
"2011","Estonia","Total","Age reached during the year","From 15 to 19 years","Number","Males","92",""
"2011","Estonia","Total","Age reached during the year","From 15 to 19 years","Number","Females","141",""
"2011","Estonia","Total","Age reached during the year","From 20 to 24 years","Number","Total","800",""
"2011","Estonia","Total","Age reached during the year","From 20 to 24 years","Number","Males","321",""
"2011","Estonia","Total","Age reached during the year","From 20 to 24 years","Number","Females","479",""
"2011","Estonia","Total","Age reached during the year","From 25 to 29 years","Number","Total","1,093",""
"2011","Estonia","Total","Age reached during the year","From 25 to 29 years","Number","Males","494",""
"2011","Estonia","Total","Age reached during the year","From 25 to 29 years","Number","Females","599",""
"2011","Estonia","Total","Age reached during the year","From 30 to 34 years","Number","Total","877",""
"2011","Estonia","Total","Age reached during the year","From 30 to 34 years","Number","Males","432",""
"2011","Estonia","Total","Age reached during the year","From 30 to 34 years","Number","Females","445",""
"2011","Estonia","Total","Age reached during the year","From 35 to 39 years","Number","Total","656",""
"2011","Estonia","Total","Age reached during the year","From 35 to 39 years","Number","Males","315",""
"2011","Estonia","Total","Age reached during the year","From 35 to 39 years","Number","Females","341",""
"2011","Estonia","Total","Age reached during the year","From 40 to 44 years","Number","Total","547",""
"2011","Estonia","Total","Age reached during the year","From 40 to 44 years","Number","Males","314",""
"2011","Estonia","Total","Age reached during the year","From 40 to 44 years","Number","Females","233",""
"2011","Estonia","Total","Age reached during the year","From 45 to 49 years","Number","Total","385",""
"2011","Estonia","Total","Age reached during the year","From 45 to 49 years","Number","Males","212",""
"2011","Estonia","Total","Age reached during the year","From 45 to 49 years","Number","Females","173",""
"2011","Estonia","Total","Age reached during the year","From 50 to 54 years","Number","Total","301",""
"2011","Estonia","Total","Age reached during the year","From 50 to 54 years","Number","Males","132",""
"2011","Estonia","Total","Age reached during the year","From 50 to 54 years","Number","Females","169",""
"2011","Estonia","Total","Age reached during the year","From 55 to 59 years","Number","Total","165",""
"2011","Estonia","Total","Age reached during the year","From 55 to 59 years","Number","Males","64",""
"2011","Estonia","Total","Age reached during the year","From 55 to 59 years","Number","Females","101",""
"2011","Estonia","Total","Age reached during the year","From 60 to 64 years","Number","Total","66",""
"2011","Estonia","Total","Age reached during the year","From 60 to 64 years","Number","Males","31",""
"2011","Estonia","Total","Age reached during the year","From 60 to 64 years","Number","Females","35",""
"2011","Estonia","Total","Age reached during the year","65 years or over","Number","Total","140",""
"2011","Estonia","Total","Age reached during the year","65 years or over","Number","Males","43",""
"2011","Estonia","Total","Age reached during the year","65 years or over","Number","Females","97",""
"2011","Ireland","Total","Age reached during the year","Total","Number","Total","83,049","b"
"2011","Ireland","Total","Age reached during the year","Total","Number","Males","45,954","b"
"2011","Ireland","Total","Age reached during the year","Total","Number","Females","37,095","b"
"2011","Ireland","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2011","Ireland","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2011","Ireland","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2011","Ireland","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","Total","Number","Total","92,404",""
"2011","Greece","Total","Age reached during the year","Total","Number","Males","58,975",""
"2011","Greece","Total","Age reached during the year","Total","Number","Females","33,429",""
"2011","Greece","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2011","Greece","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2011","Greece","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2011","Greece","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2011","Spain","Total","Age reached during the year","Total","Number","Total","409,034",""
"2011","Spain","Total","Age reached during the year","Total","Number","Males","240,971",""
"2011","Spain","Total","Age reached during the year","Total","Number","Females","168,063",""
"2011","Spain","Total","Age reached during the year","Less than 15 years","Number","Total","48,829",""
"2011","Spain","Total","Age reached during the year","Less than 15 years","Number","Males","25,152",""
"2011","Spain","Total","Age reached during the year","Less than 15 years","Number","Females","23,677",""
"2011","Spain","Total","Age reached during the year","From 15 to 19 years","Number","Total","15,954",""
"2011","Spain","Total","Age reached during the year","From 15 to 19 years","Number","Males","8,573",""
"2011","Spain","Total","Age reached during the year","From 15 to 19 years","Number","Females","7,380",""
"2011","Spain","Total","Age reached during the year","From 20 to 24 years","Number","Total","33,048",""
"2011","Spain","Total","Age reached during the year","From 20 to 24 years","Number","Males","18,626",""
"2011","Spain","Total","Age reached during the year","From 20 to 24 years","Number","Females","14,421",""
"2011","Spain","Total","Age reached during the year","From 25 to 29 years","Number","Total","62,429",""
"2011","Spain","Total","Age reached during the year","From 25 to 29 years","Number","Males","36,375",""
"2011","Spain","Total","Age reached during the year","From 25 to 29 years","Number","Females","26,053",""
"2011","Spain","Total","Age reached during the year","From 30 to 34 years","Number","Total","70,741",""
"2011","Spain","Total","Age reached during the year","From 30 to 34 years","Number","Males","44,219",""
"2011","Spain","Total","Age reached during the year","From 30 to 34 years","Number","Females","26,522",""
"2011","Spain","Total","Age reached during the year","From 35 to 39 years","Number","Total","54,620",""
"2011","Spain","Total","Age reached during the year","From 35 to 39 years","Number","Males","35,484",""
"2011","Spain","Total","Age reached during the year","From 35 to 39 years","Number","Females","19,134",""
"2011","Spain","Total","Age reached during the year","From 40 to 44 years","Number","Total","40,341",""
"2011","Spain","Total","Age reached during the year","From 40 to 44 years","Number","Males","26,288",""
"2011","Spain","Total","Age reached during the year","From 40 to 44 years","Number","Females","14,052",""
