"TIME","GEO","PARTNER","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2012","Belgium","Turkey","Age reached during the year","Total","Number","Total","1,979",""
"2012","Belgium","Serbia","Age reached during the year","Total","Number","Total","0",""
"2012","Belgium","Russia","Age reached during the year","Total","Number","Total","1,425",""
"2012","Belgium","Africa","Age reached during the year","Total","Number","Total","8,982",""
"2012","Belgium","Northern America","Age reached during the year","Total","Number","Total","5,285",""
"2012","Belgium","United States","Age reached during the year","Total","Number","Total","3,893",""
"2012","Belgium","Central America","Age reached during the year","Total","Number","Total","408",""
"2012","Belgium","South America","Age reached during the year","Total","Number","Total","1,702",""
"2012","Belgium","Asia","Age reached during the year","Total","Number","Total","10,177",""
"2012","Belgium","Oceania","Age reached during the year","Total","Number","Total","845",""
"2012","Bulgaria","Total","Age reached during the year","Total","Number","Total","16,615","bp"
"2012","Bulgaria","Unknown","Age reached during the year","Total","Number","Total","2",""
"2012","Bulgaria","Belgium","Age reached during the year","Total","Number","Total","443","bp"
"2012","Bulgaria","Bulgaria","Age reached during the year","Total","Number","Total","0","bp"
"2012","Bulgaria","Czechia","Age reached during the year","Total","Number","Total","148","bp"
"2012","Bulgaria","Denmark","Age reached during the year","Total","Number","Total","247","bp"
"2012","Bulgaria","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","1,954","bp"
"2012","Bulgaria","Estonia","Age reached during the year","Total","Number","Total","11","bp"
"2012","Bulgaria","Ireland","Age reached during the year","Total","Number","Total","29","bp"
"2012","Bulgaria","Greece","Age reached during the year","Total","Number","Total","931","bp"
"2012","Bulgaria","Spain","Age reached during the year","Total","Number","Total","2,355","bp"
"2012","Bulgaria","France","Age reached during the year","Total","Number","Total","439","bp"
"2012","Bulgaria","Croatia","Age reached during the year","Total","Number","Total","11","bp"
"2012","Bulgaria","Italy","Age reached during the year","Total","Number","Total","1,980","bp"
"2012","Bulgaria","Cyprus","Age reached during the year","Total","Number","Total","208","bp"
"2012","Bulgaria","Latvia","Age reached during the year","Total","Number","Total","24","bp"
"2012","Bulgaria","Lithuania","Age reached during the year","Total","Number","Total","17","bp"
"2012","Bulgaria","Luxembourg","Age reached during the year","Total","Number","Total","13","bp"
"2012","Bulgaria","Hungary","Age reached during the year","Total","Number","Total","76","bp"
"2012","Bulgaria","Malta","Age reached during the year","Total","Number","Total","29","bp"
"2012","Bulgaria","Netherlands","Age reached during the year","Total","Number","Total","373","bp"
"2012","Bulgaria","Austria","Age reached during the year","Total","Number","Total","390","bp"
"2012","Bulgaria","Poland","Age reached during the year","Total","Number","Total","99","bp"
"2012","Bulgaria","Portugal","Age reached during the year","Total","Number","Total","129","bp"
"2012","Bulgaria","Romania","Age reached during the year","Total","Number","Total","79","bp"
"2012","Bulgaria","Slovenia","Age reached during the year","Total","Number","Total","125","bp"
"2012","Bulgaria","Slovakia","Age reached during the year","Total","Number","Total","22","bp"
"2012","Bulgaria","Finland","Age reached during the year","Total","Number","Total","21","bp"
"2012","Bulgaria","Sweden","Age reached during the year","Total","Number","Total","57","bp"
"2012","Bulgaria","United Kingdom","Age reached during the year","Total","Number","Total","1,101","bp"
"2012","Bulgaria","Norway","Age reached during the year","Total","Number","Total","60","bp"
"2012","Bulgaria","Switzerland","Age reached during the year","Total","Number","Total","49","bp"
"2012","Bulgaria","Turkey","Age reached during the year","Total","Number","Total","2,051","bp"
"2012","Bulgaria","Serbia","Age reached during the year","Total","Number","Total","102","bp"
"2012","Bulgaria","Russia","Age reached during the year","Total","Number","Total","681","bp"
"2012","Bulgaria","Africa","Age reached during the year","Total","Number","Total","86","bp"
"2012","Bulgaria","Northern America","Age reached during the year","Total","Number","Total","825","bp"
"2012","Bulgaria","United States","Age reached during the year","Total","Number","Total","714","bp"
"2012","Bulgaria","Central America","Age reached during the year","Total","Number","Total","13","bp"
"2012","Bulgaria","South America","Age reached during the year","Total","Number","Total","33","bp"
"2012","Bulgaria","Asia","Age reached during the year","Total","Number","Total","595","bp"
"2012","Bulgaria","Oceania","Age reached during the year","Total","Number","Total","17","bp"
"2012","Czechia","Total","Age reached during the year","Total","Number","Total","46,106",""
"2012","Czechia","Unknown","Age reached during the year","Total","Number","Total","0",""
"2012","Czechia","Belgium","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Czechia","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Denmark","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Estonia","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Ireland","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Greece","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Spain","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","France","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Croatia","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Italy","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Latvia","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Hungary","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Malta","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Austria","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Poland","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Portugal","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Romania","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Finland","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Sweden","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Norway","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Turkey","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Serbia","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Russia","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Africa","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Northern America","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","United States","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Central America","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","South America","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Asia","Age reached during the year","Total","Number","Total",":",""
"2012","Czechia","Oceania","Age reached during the year","Total","Number","Total",":",""
"2012","Denmark","Total","Age reached during the year","Total","Number","Total","43,663",""
"2012","Denmark","Unknown","Age reached during the year","Total","Number","Total","864",""
"2012","Denmark","Belgium","Age reached during the year","Total","Number","Total","348",""
"2012","Denmark","Bulgaria","Age reached during the year","Total","Number","Total","348",""
"2012","Denmark","Czechia","Age reached during the year","Total","Number","Total","273",""
"2012","Denmark","Denmark","Age reached during the year","Total","Number","Total","0",""
"2012","Denmark","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","3,411",""
"2012","Denmark","Estonia","Age reached during the year","Total","Number","Total","151",""
"2012","Denmark","Ireland","Age reached during the year","Total","Number","Total","186",""
"2012","Denmark","Greece","Age reached during the year","Total","Number","Total","182",""
"2012","Denmark","Spain","Age reached during the year","Total","Number","Total","1,274",""
"2012","Denmark","France","Age reached during the year","Total","Number","Total","1,198",""
"2012","Denmark","Croatia","Age reached during the year","Total","Number","Total","20",""
"2012","Denmark","Italy","Age reached during the year","Total","Number","Total","836",""
"2012","Denmark","Cyprus","Age reached during the year","Total","Number","Total","35",""
"2012","Denmark","Latvia","Age reached during the year","Total","Number","Total","498",""
"2012","Denmark","Lithuania","Age reached during the year","Total","Number","Total","950",""
"2012","Denmark","Luxembourg","Age reached during the year","Total","Number","Total","103",""
"2012","Denmark","Hungary","Age reached during the year","Total","Number","Total","382",""
"2012","Denmark","Malta","Age reached during the year","Total","Number","Total","37",""
"2012","Denmark","Netherlands","Age reached during the year","Total","Number","Total","689",""
"2012","Denmark","Austria","Age reached during the year","Total","Number","Total","265",""
"2012","Denmark","Poland","Age reached during the year","Total","Number","Total","1,955",""
"2012","Denmark","Portugal","Age reached during the year","Total","Number","Total","176",""
"2012","Denmark","Romania","Age reached during the year","Total","Number","Total","1,108",""
"2012","Denmark","Slovenia","Age reached during the year","Total","Number","Total","62",""
"2012","Denmark","Slovakia","Age reached during the year","Total","Number","Total","242",""
"2012","Denmark","Finland","Age reached during the year","Total","Number","Total","420",""
"2012","Denmark","Sweden","Age reached during the year","Total","Number","Total","3,150",""
"2012","Denmark","United Kingdom","Age reached during the year","Total","Number","Total","1,735",""
"2012","Denmark","Norway","Age reached during the year","Total","Number","Total","3,066",""
"2012","Denmark","Switzerland","Age reached during the year","Total","Number","Total","496",""
"2012","Denmark","Turkey","Age reached during the year","Total","Number","Total","728",""
"2012","Denmark","Serbia","Age reached during the year","Total","Number","Total","77",""
"2012","Denmark","Russia","Age reached during the year","Total","Number","Total","226",""
"2012","Denmark","Africa","Age reached during the year","Total","Number","Total","826",""
"2012","Denmark","Northern America","Age reached during the year","Total","Number","Total","6,288",""
"2012","Denmark","United States","Age reached during the year","Total","Number","Total","4,485",""
"2012","Denmark","Central America","Age reached during the year","Total","Number","Total","170",""
"2012","Denmark","South America","Age reached during the year","Total","Number","Total","612",""
"2012","Denmark","Asia","Age reached during the year","Total","Number","Total","6,096",""
"2012","Denmark","Oceania","Age reached during the year","Total","Number","Total","958",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","240,001",""
"2012","Germany (until 1990 former territory of the FRG)","Unknown","Age reached during the year","Total","Number","Total","1,882",""
"2012","Germany (until 1990 former territory of the FRG)","Belgium","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Czechia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Denmark","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Estonia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Ireland","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Greece","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Spain","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","France","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Croatia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Italy","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Latvia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Hungary","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Malta","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Austria","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Poland","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Portugal","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Romania","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Finland","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Sweden","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Norway","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Turkey","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Serbia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Russia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Africa","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Northern America","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","United States","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Central America","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","South America","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Asia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Oceania","Age reached during the year","Total","Number","Total",":",""
"2012","Estonia","Total","Age reached during the year","Total","Number","Total","6,321",""
"2012","Estonia","Unknown","Age reached during the year","Total","Number","Total","0",""
"2012","Estonia","Belgium","Age reached during the year","Total","Number","Total","12",""
"2012","Estonia","Bulgaria","Age reached during the year","Total","Number","Total","8",""
"2012","Estonia","Czechia","Age reached during the year","Total","Number","Total","16",""
"2012","Estonia","Denmark","Age reached during the year","Total","Number","Total","20",""
"2012","Estonia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","185",""
"2012","Estonia","Estonia","Age reached during the year","Total","Number","Total","0",""
"2012","Estonia","Ireland","Age reached during the year","Total","Number","Total","72",""
"2012","Estonia","Greece","Age reached during the year","Total","Number","Total","8",""
"2012","Estonia","Spain","Age reached during the year","Total","Number","Total","53",""
"2012","Estonia","France","Age reached during the year","Total","Number","Total","34",""
"2012","Estonia","Croatia","Age reached during the year","Total","Number","Total","0",""
"2012","Estonia","Italy","Age reached during the year","Total","Number","Total","13",""
"2012","Estonia","Cyprus","Age reached during the year","Total","Number","Total","6",""
"2012","Estonia","Latvia","Age reached during the year","Total","Number","Total","21",""
"2012","Estonia","Lithuania","Age reached during the year","Total","Number","Total","12",""
"2012","Estonia","Luxembourg","Age reached during the year","Total","Number","Total","8",""
"2012","Estonia","Hungary","Age reached during the year","Total","Number","Total","2",""
"2012","Estonia","Malta","Age reached during the year","Total","Number","Total","1",""
"2012","Estonia","Netherlands","Age reached during the year","Total","Number","Total","30",""
"2012","Estonia","Austria","Age reached during the year","Total","Number","Total","32",""
"2012","Estonia","Poland","Age reached during the year","Total","Number","Total","2",""
"2012","Estonia","Portugal","Age reached during the year","Total","Number","Total","6",""
"2012","Estonia","Romania","Age reached during the year","Total","Number","Total","2",""
"2012","Estonia","Slovenia","Age reached during the year","Total","Number","Total","0",""
"2012","Estonia","Slovakia","Age reached during the year","Total","Number","Total","1",""
"2012","Estonia","Finland","Age reached during the year","Total","Number","Total","4,883",""
"2012","Estonia","Sweden","Age reached during the year","Total","Number","Total","110",""
"2012","Estonia","United Kingdom","Age reached during the year","Total","Number","Total","365",""
"2012","Estonia","Norway","Age reached during the year","Total","Number","Total","72",""
"2012","Estonia","Switzerland","Age reached during the year","Total","Number","Total","14",""
"2012","Estonia","Turkey","Age reached during the year","Total","Number","Total","4",""
"2012","Estonia","Serbia","Age reached during the year","Total","Number","Total","3",""
"2012","Estonia","Russia","Age reached during the year","Total","Number","Total","167",""
"2012","Estonia","Africa","Age reached during the year","Total","Number","Total","4",""
"2012","Estonia","Northern America","Age reached during the year","Total","Number","Total","47",""
"2012","Estonia","United States","Age reached during the year","Total","Number","Total","40",""
"2012","Estonia","Central America","Age reached during the year","Total","Number","Total","0",""
"2012","Estonia","South America","Age reached during the year","Total","Number","Total","2",""
"2012","Estonia","Asia","Age reached during the year","Total","Number","Total","24",""
"2012","Estonia","Oceania","Age reached during the year","Total","Number","Total","28",""
"2012","Ireland","Total","Age reached during the year","Total","Number","Total","81,797",""
"2012","Ireland","Unknown","Age reached during the year","Total","Number","Total","0",""
"2012","Ireland","Belgium","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Czechia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Denmark","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Estonia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Ireland","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Greece","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Spain","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","France","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Croatia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Italy","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Latvia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Hungary","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Malta","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Austria","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Poland","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Portugal","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Romania","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Finland","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Sweden","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Norway","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Turkey","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Serbia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Russia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Africa","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Northern America","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","United States","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Central America","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","South America","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Asia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Oceania","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Total","Age reached during the year","Total","Number","Total","124,694",""
"2012","Greece","Unknown","Age reached during the year","Total","Number","Total","0",""
"2012","Greece","Belgium","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Czechia","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Denmark","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Estonia","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Ireland","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Greece","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Spain","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","France","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Croatia","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Italy","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Latvia","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Hungary","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Malta","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Austria","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Poland","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Portugal","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Romania","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Finland","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Sweden","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Norway","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Turkey","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Serbia","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Russia","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Africa","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Northern America","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","United States","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Central America","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","South America","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Asia","Age reached during the year","Total","Number","Total",":",""
"2012","Greece","Oceania","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Total","Age reached during the year","Total","Number","Total","446,606",""
"2012","Spain","Unknown","Age reached during the year","Total","Number","Total","0",""
"2012","Spain","Belgium","Age reached during the year","Total","Number","Total","6,358",""
"2012","Spain","Bulgaria","Age reached during the year","Total","Number","Total","10,744",""
"2012","Spain","Czechia","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Denmark","Age reached during the year","Total","Number","Total","760",""
"2012","Spain","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","16,693",""
"2012","Spain","Estonia","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Ireland","Age reached during the year","Total","Number","Total","913",""
"2012","Spain","Greece","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Spain","Age reached during the year","Total","Number","Total","0",""
"2012","Spain","France","Age reached during the year","Total","Number","Total","22,160",""
"2012","Spain","Croatia","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Italy","Age reached during the year","Total","Number","Total","7,201",""
"2012","Spain","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Latvia","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Lithuania","Age reached during the year","Total","Number","Total","1,268",""
"2012","Spain","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Hungary","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Malta","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Netherlands","Age reached during the year","Total","Number","Total","4,233",""
"2012","Spain","Austria","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Poland","Age reached during the year","Total","Number","Total","5,472",""
"2012","Spain","Portugal","Age reached during the year","Total","Number","Total","10,401",""
"2012","Spain","Romania","Age reached during the year","Total","Number","Total","63,876",""
"2012","Spain","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Finland","Age reached during the year","Total","Number","Total","433",""
"2012","Spain","Sweden","Age reached during the year","Total","Number","Total","1,377",""
"2012","Spain","United Kingdom","Age reached during the year","Total","Number","Total","19,440",""
"2012","Spain","Norway","Age reached during the year","Total","Number","Total","1,193",""
"2012","Spain","Switzerland","Age reached during the year","Total","Number","Total","5,220",""
"2012","Spain","Turkey","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Serbia","Age reached during the year","Total","Number","Total",":",""
"2012","Spain","Russia","Age reached during the year","Total","Number","Total","3,429",""
"2012","Spain","Africa","Age reached during the year","Total","Number","Total","57,775",""
"2012","Spain","Northern America","Age reached during the year","Total","Number","Total","9,228",""
"2012","Spain","United States","Age reached during the year","Total","Number","Total","7,879",""
"2012","Spain","Central America","Age reached during the year","Total","Number","Total","9,357",""
"2012","Spain","South America","Age reached during the year","Total","Number","Total","137,411",""
"2012","Spain","Asia","Age reached during the year","Total","Number","Total","32,515",""
"2012","Spain","Oceania","Age reached during the year","Total","Number","Total","933",""
"2012","France","Total","Age reached during the year","Total","Number","Total","255,922",""
"2012","France","Unknown","Age reached during the year","Total","Number","Total","12,796",""
"2012","France","Belgium","Age reached during the year","Total","Number","Total",":",""
"2012","France","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2012","France","Czechia","Age reached during the year","Total","Number","Total",":",""
"2012","France","Denmark","Age reached during the year","Total","Number","Total",":",""
"2012","France","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2012","France","Estonia","Age reached during the year","Total","Number","Total",":",""
"2012","France","Ireland","Age reached during the year","Total","Number","Total",":",""
"2012","France","Greece","Age reached during the year","Total","Number","Total",":",""
"2012","France","Spain","Age reached during the year","Total","Number","Total",":",""
"2012","France","France","Age reached during the year","Total","Number","Total",":",""
"2012","France","Croatia","Age reached during the year","Total","Number","Total",":",""
"2012","France","Italy","Age reached during the year","Total","Number","Total",":",""
"2012","France","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2012","France","Latvia","Age reached during the year","Total","Number","Total",":",""
"2012","France","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2012","France","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2012","France","Hungary","Age reached during the year","Total","Number","Total",":",""
"2012","France","Malta","Age reached during the year","Total","Number","Total",":",""
"2012","France","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2012","France","Austria","Age reached during the year","Total","Number","Total",":",""
"2012","France","Poland","Age reached during the year","Total","Number","Total",":",""
"2012","France","Portugal","Age reached during the year","Total","Number","Total",":",""
"2012","France","Romania","Age reached during the year","Total","Number","Total",":",""
"2012","France","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2012","France","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2012","France","Finland","Age reached during the year","Total","Number","Total",":",""
"2012","France","Sweden","Age reached during the year","Total","Number","Total",":",""
"2012","France","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2012","France","Norway","Age reached during the year","Total","Number","Total",":",""
